Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp
5/26/2014,7,22688,0.0003085331,4/7/2015,22130,0.975405501,,,,,,9.6,1,17.2
5/26/2014,5,22683,0.0002204294,4/8/2015,22380,0.986641979,,,,,,10.5,-0.1,20.6
5/26/2014,6,22677,0.0002645853,4/9/2015,22380,0.98690303,,,,,,11.9,3.2,20.8
5/26/2014,5,22672,0.0002205363,4/10/2015,22560,0.995059986,,,,,,13.6,4.1,23.1
5/26/2014,8,22664,0.0003529827,4/11/2015,19650,0.867013766,,,,,,12.9,4.3,22.4
5/26/2014,7,22657,0.0003089553,4/12/2015,21090,0.930838152,,,,,,14.7,6.6,23.1
5/26/2014,7,22650,0.0003090508,4/13/2015,21210,0.936423841,,,,,,17.3,7.9,26.2
5/26/2014,6,22644,0.0002649709,4/14/2015,21120,0.932697403,,,,,,16.6,8.5,25.4
5/26/2014,6,22638,0.0002650411,4/15/2015,21150,0.934269812,,,,,,17,8.2,26.6
5/26/2014,5,22633,0.0002209164,4/16/2015,21120,0.933150709,,,,,,17,8,25.1
5/26/2014,8,22625,0.0003535912,4/17/2015,20430,0.902983425,,,,,,15.2,12,18
5/26/2014,7,22618,0.0003094880,4/18/2015,21930,0.969581749,,,,,,12.7,7.7,22.6
5/26/2014,6,22612,0.0002653458,4/19/2015,20030,0.885812843,,,,,,10.6,4.8,17.2
5/26/2014,7,22605,0.0003096660,4/20/2015,21150,0.935633709,,,,,,12.6,3,21.6
5/26/2014,7,22598,0.0003097619,4/21/2015,21150,0.935923533,,,,,,16.3,5.8,25.8
5/26/2014,5,22593,0.0002213075,4/22/2015,20280,0.897623158,,,,,,17.9,6.5,28.1
5/26/2014,8,22585,0.0003542174,4/23/2015,22020,0.974983396,,,,,,16.8,7.7,25.2
5/26/2014,6,22579,0.0002657336,4/24/2015,21240,0.940697108,,,,,,15.5,8.4,23.4
5/26/2014,7,22572,0.0003101187,4/25/2015,21090,0.934343434,,,,,,14.7,7.8,20.3
5/26/2014,6,22566,0.0002658867,4/26/2015,21590,0.956749092,,,,,,16.1,11.1,23.3
5/26/2014,6,22560,0.0002659574,4/27/2015,22090,0.979166667,,,,,,14.2,13.2,15.6
5/26/2014,7,22553,0.0003103800,4/28/2015,19650,0.871280983,,,,,,16.6,12.3,22.5
5/26/2014,5,22548,0.0002217492,4/29/2015,21210,0.940659925,,,,,,15.1,10.1,19.6
5/26/2014,8,22540,0.0003549246,4/30/2015,21090,0.93566992,,,,,,15.2,11.1,21.4
5/26/2014,5,22535,0.0002218771,5/1/2015,20370,0.903927224,,,,,,12.7,8.8,16
5/26/2014,7,22528,0.0003107244,5/2/2015,21000,0.932173295,,,,,,17.8,11.8,25
5/26/2014,6,22522,0.0002664062,5/3/2015,21000,0.932421632,,,,,,18,14.4,21.1
5/26/2014,7,22515,0.0003109038,5/4/2015,21680,0.962913613,,,,,,19.1,14.8,24.6
5/26/2014,5,22510,0.0002221235,5/5/2015,21240,0.943580631,,,,,,19.5,13.8,26.2
5/26/2014,7,22503,0.0003110696,5/6/2015,21180,0.941207839,,,,,,20.1,14.7,26.3
5/26/2014,5,22498,0.0002222420,5/7/2015,21150,0.940083563,,,,,,20.3,13.8,27
5/26/2014,9,22489,0.0004001957,5/8/2015,21420,0.95246565,,,,,,20.1,13.2,27.4
5/26/2014,5,22484,0.0002223804,5/9/2015,21000,0.933997509,,,,,,20.6,13.5,27.2
5/26/2014,8,22476,0.0003559352,5/10/2015,19880,0.884499021,,,,,,21.3,13.4,28.9
5/26/2014,7,22469,0.0003115403,5/11/2015,22100,0.983577373,,,,,,21.3,12.1,29.7
5/26/2014,6,22463,0.0002671059,5/12/2015,21720,0.966923385,,,,,,21.8,14.1,29.1
5/26/2014,5,22458,0.0002226378,5/13/2015,21350,0.950663461,,,,,,21.3,13.1,28.9
5/26/2014,8,22450,0.0003563474,5/14/2015,20570,0.916258352,,,,,,22.7,13.8,29.8
5/26/2014,5,22445,0.0002227668,5/15/2015,22400,0.997995099,,,,,,18.1,14.4,20.2
5/26/2014,7,22438,0.0003119708,5/16/2015,20890,0.931009894,,,,,,19.6,13.9,26.2
5/26/2014,5,22433,0.0002228859,5/17/2015,20870,0.930325859,,,,,,22.3,14.8,29.4
5/26/2014,5,22428,0.0002229356,5/18/2015,20340,0.906902087,,,,,,22.1,13.4,28.9
5/26/2014,6,22422,0.0002675943,5/19/2015,21870,0.975381322,,,,,,22.5,16.9,28.9
5/26/2014,5,22417,0.0002230450,5/20/2015,21000,0.936789044,,,,,,18.8,12.4,24.5
5/26/2014,8,22409,0.0003569994,5/21/2015,22220,0.991565889,,,,,,14.2,9.2,22.4
5/26/2014,5,22404,0.0002231744,5/22/2015,19680,0.878414569,,,,,,14.5,11.6,18.4
5/26/2014,7,22397,0.0003125419,5/23/2015,19460,0.868866366,,,,,,14.9,13.2,17.1
5/26/2014,6,22391,0.0002679648,5/24/2015,20970,0.936537001,,,,,,18.1,12.9,24.1
5/26/2014,7,22384,0.0003127234,5/25/2015,21480,0.95961401,,,,,,20,12.6,27.8
5/26/2014,5,22379,0.0002234237,5/26/2015,22180,0.991107735,,,,,,17.6,14.1,23.2
5/26/2014,6,22373,0.0002681804,5/27/2015,20480,0.915389085,,,,,,18.9,13.5,24.8
5/26/2014,6,22367,0.0002682523,5/28/2015,21790,0.974203067,,,,,,19.2,13.4,24.9
5/26/2014,5,22362,0.0002235936,5/29/2015,20880,0.933726858,,,,,,19.6,11.9,26.8
5/26/2014,7,22355,0.0003131291,5/30/2015,17850,0.798479087,,,,,,21.5,13.2,28.3
5/26/2014,5,22350,0.0002237136,5/31/2015,19710,0.881879195,,,,,,21.5,16.2,26.9
5/26/2014,5,22345,0.0002237637,6/1/2015,21150,0.946520474,,,,,,22.2,14,28.8
5/26/2014,7,22338,0.0003133674,6/2/2015,20160,0.902497985,,,,,,23.5,15.8,30.9
5/26/2014,5,22333,0.0002238839,6/3/2015,22260,0.996731294,,,,,,25.4,16.2,32.8
5/26/2014,6,22327,0.0002687329,6/4/2015,22160,0.992520267,,,,,,27.4,20.8,34.4
5/26/2014,6,22321,0.0002688052,6/5/2015,22050,0.987858967,,,,,,28,20,34.9
5/26/2014,5,22316,0.0002240545,6/6/2015,17850,0.799874529,,,,,,28,21.3,35.4
5/26/2014,8,22308,0.0003586157,6/7/2015,18780,0.841850457,,,,,,27.7,20.3,34.9
5/26/2014,5,22303,0.0002241851,6/8/2015,22000,0.986414384,,,,,,26.4,20.6,32.7
5/26/2014,7,22296,0.0003139577,6/9/2015,22250,0.99793685,,,,,,25.3,17.4,33.3
5/26/2014,5,22291,0.0002243058,6/10/2015,20640,0.925934234,,,,,,24.7,16.9,31.7
5/26/2014,8,22283,0.0003590181,6/11/2015,19980,0.896647669,,,,,,25.5,17.5,32.8
5/26/2014,7,22276,0.0003142395,6/12/2015,21700,0.974142575,,,,,,25.2,17.7,33
5/26/2014,6,22270,0.0002694207,6/13/2015,21060,0.945666816,,,,,,25.5,19.1,32.6
5/26/2014,6,22264,0.0002694934,6/14/2015,18810,0.84486166,,,,,,20.8,17.3,24.9
5/26/2014,5,22259,0.0002246282,6/15/2015,19920,0.894918909,,,,,,22.3,17.4,29.2
5/26/2014,8,22251,0.0003595344,6/16/2015,21360,0.959956856,,,,,,22.1,16.6,29.4
5/26/2014,9,22242,0.0004046399,6/17/2015,18750,0.84299973,,,,,,21.1,17.4,26.3
5/26/2014,5,22237,0.0002248505,6/18/2015,20220,0.909295319,,,,,,22.1,16.9,27.3
5/26/2014,7,22230,0.0003148898,6/19/2015,20010,0.900134953,,,,,,22.6,17.9,28.3
5/26/2014,7,22223,0.0003149890,6/20/2015,20070,0.903118391,,,,,,20.3,14.6,26.1
5/26/2014,6,22217,0.0002700635,6/21/2015,20040,0.902011973,,,,,,21.1,14.1,27
