Arrival Chickens Date,Death,Chickens,DeathPerc,Date of Laid,Eggs,Laied,Water,Feed,Date of Selling,# Eggs sold (First quality),# Eggs sold (Second quality),AvgTemp,MinTemp,MaxTemp,AvgHum,MinHum,MaxHum
8/9/2020,6,40955,0.0001465023,3/31/2021,38340,0.936149432,190,123,3/31/2021,38040,0,16.3,6.3,26.5,57.7,26,95
8/9/2020,8,40947,0.0001953745,4/1/2021,38010,0.928273134,195,120,4/1/2021,37680,0,17.7,7.8,28.3,54.2,27,89.4
8/9/2020,9,40938,0.0002198446,4/2/2021,38010,0.928477209,193,117,4/2/2021,37710,0,17.7,8.1,26.8,53.2,26.7,84
8/9/2020,9,40929,0.0002198930,4/3/2021,37980,0.927948398,196,111,4/3/2021,37680,0,13.7,7.2,18.9,58.8,37.9,93.8
8/9/2020,8,40921,0.0001954986,4/4/2021,38370,0.93766037,200,118,,0,0,10.9,4.7,17.1,50.7,31.6,77.4
8/9/2020,8,40913,0.0001955369,4/5/2021,38280,0.935643927,192,118,,0,0,11.1,1.4,18.2,47.9,27.9,70.7
8/9/2020,9,40904,0.0002200274,4/6/2021,37710,0.921914727,188,113,4/6/2021,113430,0,8.1,1.3,13.7,64.8,25.2,89.1
8/9/2020,7,40897,0.0001711617,4/7/2021,39030,0.95434873,190,127,4/7/2021,38730,0,6.3,0.1,13.5,48.5,10.7,93.7
8/9/2020,5,40892,0.0001222733,4/8/2021,37530,0.91778343,198,127,4/8/2021,37230,0,8.9,-0.5,17.6,42.1,17.9,69.9
8/9/2020,8,40884,0.0001956756,4/9/2021,37800,0.924567068,200,124,4/9/2021,37440,0,10.6,2.4,18.3,54.5,37.1,79.1
8/9/2020,6,40878,0.0001467782,4/10/2021,37140,0.90855717,195,122,4/10/2021,36780,0,11.7,5,18.9,55.5,31,76.8
8/9/2020,7,40871,0.0001712706,4/11/2021,36660,0.896968511,198,120,,0,0,9.8,9.3,10.6,99.1,95.6,99.4
8/9/2020,5,40866,0.0001223511,4/12/2021,36990,0.905153428,205,125,4/12/2021,72990,0,10.5,7.8,13.1,96.7,78.5,99.4
8/9/2020,9,40857,0.0002202805,4/13/2021,37920,0.928115133,196,124,4/13/2021,37560,4320,9,3.5,13.1,71.9,40.1,99.4
8/9/2020,8,40849,0.0001958432,4/14/2021,38070,0.931968959,190,127,4/14/2021,37740,0,8.2,1.2,15.5,52.7,26,99.4
8/9/2020,7,40842,0.0001713922,4/15/2021,37170,0.910092552,193,126,4/15/2021,36810,0,6.9,2.6,11.9,65.1,47.5,89.6
8/9/2020,9,40833,0.0002204100,4/16/2021,37980,0.930130042,195,129,4/16/2021,37680,0,8.1,0.3,15.4,62,33.4,94.4
8/9/2020,8,40825,0.0001959584,4/17/2021,37860,0.927372933,196,127,4/17/2021,37440,0,9.4,2.1,16.4,57.9,33,93.9
8/9/2020,7,40818,0.0001714930,4/18/2021,37800,0.926062031,200,127,,0,0,11,6,16.7,60.9,43.7,87.3
8/9/2020,6,40812,0.0001470156,4/19/2021,36840,0.902675684,205,130,4/19/2021,73980,0,11.1,5.5,19.6,69.7,39.5,94.2
8/9/2020,8,40804,0.0001960592,4/20/2021,38280,0.938143319,202,129,4/20/2021,37950,0,12.7,3.3,22.4,59.3,26.3,99.3
8/9/2020,9,40795,0.0002206153,4/21/2021,37770,0.925848756,190,129,4/21/2021,37410,0,14.3,5.6,23.6,62.7,40.5,99.2
8/9/2020,7,40788,0.0001716191,4/22/2021,37080,0.909090909,198,129,4/22/2021,36780,0,13.8,5.9,23.4,68.4,45.1,97.6
8/9/2020,8,40780,0.0001961746,4/23/2021,38130,0.935017165,195,123,4/23/2021,37800,0,15.7,8.6,26.1,67.3,44.4,89.2
8/9/2020,7,40773,0.0001716822,4/24/2021,37800,0.9270841,205,127,4/24/2021,37500,0,15.5,7.3,23.8,64.5,36.2,98.5
8/9/2020,9,40764,0.0002207830,4/25/2021,37260,0.914041802,197,125,,0,0,17.2,8.3,25.4,58,35.7,97.6
8/9/2020,7,40757,0.0001717496,4/26/2021,37680,0.924503766,194,128,4/26/2021,74310,0,14,10.9,16.8,62.7,48.5,81.4
8/9/2020,7,40750,0.0001717791,4/27/2021,38010,0.932760736,196,124,4/27/2021,37680,4560,13.2,10,19.7,79.4,57.9,99.4
8/9/2020,5,40745,0.0001227144,4/28/2021,37770,0.926984906,198,126,4/28/2021,37440,0,15.8,9.8,24.3,70.6,44.6,94.4
8/9/2020,8,40737,0.0001963817,4/29/2021,37980,0.932321968,205,125,4/29/2021,37620,0,14.9,12.7,18.3,95.6,86.8,99.4
8/9/2020,8,40729,0.0001964202,4/30/2021,38140,0.936433499,197,127,4/30/2021,37800,0,17.1,13.7,23.9,90.9,66.2,99.4
8/9/2020,8,40721,0.0001964588,5/1/2021,38040,0.934161735,202,127,,0,0,15.4,10,21.5,91.3,63.9,99.4
8/9/2020,8,40713,0.0001964974,5/2/2021,37500,0.921081718,200,124,,0,0,15.4,11.3,22.1,85,51.4,99.4
8/9/2020,6,40707,0.0001473948,5/3/2021,37920,0.931535117,196,122,5/3/2021,112320,0,15.3,10.1,24.9,71.2,47.5,94.8
8/9/2020,8,40699,0.0001965650,5/4/2021,37890,0.930981105,199,125,5/4/2021,37560,0,16.1,7.7,24.8,62.5,34.6,97.8
8/9/2020,10,40689,0.0002457667,5/5/2021,38190,0.938582909,198,119,5/5/2021,37890,0,16.9,10,23.1,60.4,48.9,79.4
8/9/2020,8,40681,0.0001966520,5/6/2021,37350,0.918119024,197,124,5/6/2021,37020,0,15.6,10.4,22.2,69.3,50.8,95.2
8/9/2020,8,40673,0.0001966907,5/7/2021,37980,0.933789,205,120,5/7/2021,37620,0,18.1,10.4,26.9,59,33.7,81.9
8/9/2020,8,40665,0.0001967294,5/8/2021,37710,0.927333087,202,123,5/8/2021,37410,0,17.3,12,22.7,50,31.1,71.8
8/9/2020,4,40661,0.0000983744,5/9/2021,37740,0.928162121,200,120,,0,0,17.9,8.8,25.3,55.6,39.9,87.1
8/9/2020,9,40652,0.0002213913,5/10/2021,36750,0.904014563,190,117,5/10/2021,73860,0,19.7,10.7,26.7,50.7,37.4,76.5
8/9/2020,9,40643,0.0002214403,5/11/2021,39000,0.959574835,202,125,5/11/2021,38670,4320,15,13.6,18,87.9,42.3,99.3
8/9/2020,18,40625,0.0004430769,5/12/2021,37560,0.924553846,198,119,5/12/2021,37230,0,16.6,12.8,24.7,86,54.9,99.3
8/9/2020,10,40615,0.0002462145,5/13/2021,37500,0.923304198,197,122,5/13/2021,37140,0,17,11.7,25.3,75.7,41.7,99.3
8/9/2020,12,40603,0.0002955447,5/14/2021,37620,0.926532522,205,124,5/14/2021,37320,0,14.8,9.4,24.7,78,57.1,99.4
8/9/2020,13,40590,0.0003202759,5/15/2021,37410,0.92165558,196,118,5/15/2021,37080,0,15.6,8.8,22.1,79.5,49.1,99.3
8/9/2020,13,40577,0.0003203785,5/16/2021,37350,0.920472189,190,122,,0,0,15.8,11.5,20.9,90,67.5,99.3
8/9/2020,12,40565,0.0002958215,5/17/2021,37260,0.918525823,200,116,5/17/2021,73920,0,18,11.5,24.6,65.9,40.8,99.3
8/9/2020,9,40556,0.0002219154,5/18/2021,37680,0.929085709,196,126,5/18/2021,37350,0,17.3,8.4,26.4,63.1,33,99.3
8/9/2020,13,40543,0.0003206472,5/19/2021,37080,0.914584515,197,124,5/19/2021,36780,0,16.1,10.1,24.1,69.9,45.5,98.8
8/9/2020,14,40529,0.0003454317,5/20/2021,37110,0.915640652,202,121,5/20/2021,36810,0,17.3,9.3,25.3,50.6,23.3,92.7
8/9/2020,19,40510,0.0004690200,5/21/2021,37050,0.91458899,195,123,5/21/2021,36720,0,18.1,9,27.4,55.5,34,83.1
8/9/2020,15,40495,0.0003704161,5/22/2021,36330,0.897147796,199,137,5/22/2021,36030,0,17.4,12.8,20.9,67.6,55.6,84
8/9/2020,13,40482,0.0003211304,5/23/2021,36300,0.896694827,198,113,,0,0,19.5,13.2,26.3,63.9,40.2,93.9
8/9/2020,20,40462,0.0004942909,5/24/2021,36480,0.901586674,205,106,5/24/2021,72180,0,14.4,13.3,16.4,91.4,66.8,99.4
8/9/2020,14,40448,0.0003461234,5/25/2021,36390,0.899673655,196,129,5/25/2021,36060,0,18,11.9,24.9,66.1,26.3,99.4
8/9/2020,11,40437,0.0002720281,5/26/2021,36180,0.894725128,200,129,5/26/2021,35880,4320,18.7,10.2,29.1,62.1,40,91
8/9/2020,12,40425,0.0002968460,5/27/2021,36000,0.890538033,198,123,5/27/2021,35700,0,20.1,11.7,27.3,63.9,38.6,97.9
8/9/2020,15,40410,0.0003711952,5/28/2021,36150,0.894580549,205,138,5/28/2021,35850,0,19.5,12.2,26.2,54.9,41.9,77.3
8/9/2020,13,40397,0.0003218061,5/29/2021,36570,0.905265242,202,128,5/29/2021,36270,0,19.8,12,26.9,56.5,34.2,79.5
8/9/2020,12,40385,0.0002971400,5/30/2021,36480,0.903305683,207,129,,0,0,19.9,12.4,25.6,46.4,34,73.4
8/9/2020,15,40370,0.0003715630,5/31/2021,36690,0.9088432,200,122,5/31/2021,72600,0,19.9,14.8,26.6,51.1,39.3,68.2
8/9/2020,14,40356,0.0003469125,6/1/2021,36600,0.906928338,206,127,6/1/2021,36300,0,20.8,13.3,28.4,45.8,33.9,59.1
8/9/2020,18,40338,0.0004462294,6/2/2021,36240,0.898408449,208,120,,0,0,20.9,11.1,29,50.4,33.9,78
8/9/2020,11,40327,0.0002727701,6/3/2021,36060,0.894189997,205,127,6/3/2021,71730,0,22.9,12.7,30.7,57.1,35.6,88.9
8/9/2020,9,40318,0.0002232254,6/4/2021,36480,0.904806786,210,123,6/4/2021,36180,0,24.9,15.7,32.7,57.2,36.2,87.9
8/9/2020,10,40308,0.0002480897,6/5/2021,36450,0.90428699,206,129,6/5/2021,36180,0,24.3,17.6,31.7,60.5,39.5,85.9
8/9/2020,10,40298,0.0002481513,6/6/2021,36390,0.903022483,203,130,,0,0,21.5,17.1,30.7,74.1,47.6,99.3
8/9/2020,12,40286,0.0002978702,6/7/2021,36180,0.898078737,201,127,6/7/2021,72000,0,20.4,17.1,28.1,87.4,54.2,99.3
8/9/2020,9,40277,0.0002234526,6/8/2021,36150,0.897534573,207,121,6/8/2021,35850,0,22.9,17.7,30.3,72.7,46.8,99.3
8/9/2020,12,40265,0.0002980256,6/9/2021,36300,0.901527381,199,131,6/9/2021,36000,0,23.6,15.9,31.9,60.1,46.5,80.4
8/9/2020,10,40255,0.0002484163,6/10/2021,36390,0.903987082,210,128,6/10/2021,36090,0,23.9,17,30.4,60.9,41,83.7
8/9/2020,8,40247,0.0001987726,6/11/2021,35970,0.89373121,195,124,6/11/2021,35700,0,22.6,16.8,31,60.9,41,83.7
8/9/2020,10,40237,0.0002485275,6/12/2021,36420,0.905137063,202,116,6/12/2021,36090,2160,24.7,15.7,32.4,60.9,41,83.7
8/9/2020,8,40229,0.0001988615,6/13/2021,36330,0.903079868,200,121,,0,0,26.4,18.3,34.1,60.9,41,83.7
8/9/2020,11,40218,0.0002735094,6/14/2021,35970,0.894375653,208,118,6/14/2021,71430,0,25.4,21,30.6,61.7,41.7,85.3
8/9/2020,13,40205,0.0003233429,6/15/2021,36480,0.907349832,200,121,6/15/2021,36180,0,25,18,30.3,61.7,41.7,85.3
8/9/2020,11,40194,0.0002736727,6/16/2021,35850,0.891924168,208,118,6/16/2021,35550,0,24.3,15.8,31.2,61.7,41.7,85.3
8/9/2020,14,40180,0.0003484321,6/17/2021,36000,0.895968143,202,112,6/17/2021,35610,0,26.2,18,33.2,62.5,46.2,87.5
8/9/2020,17,40163,0.0004232752,6/18/2021,35940,0.894853472,210,122,6/18/2021,35550,2160,26.8,19.5,34,56.1,37,76.7
8/9/2020,14,40149,0.0003487011,6/19/2021,35550,0.885451692,206,108,6/19/2021,35190,0,26.6,19.9,33.3,61.6,34.1,96.3
8/9/2020,13,40136,0.0003238987,6/20/2021,36090,0.899192745,202,109,,0,0,26.8,20.2,33.7,63.2,42,85.1
8/9/2020,11,40125,0.0002741433,6/21/2021,36090,0.899439252,207,130,6/21/2021,71490,0,27.7,20.8,34.9,57.9,36.3,87
8/9/2020,9,40116,0.0002243494,6/22/2021,35310,0.880197427,210,116,6/22/2021,34920,0,26.7,18.5,33.6,48.7,27.2,80
8/9/2020,14,40102,0.0003491098,6/23/2021,35430,0.883497082,209,116,6/23/2021,35100,0,25.7,18.7,33.1,59,38.4,84.3
8/9/2020,13,40089,0.0003242785,6/24/2021,35340,0.881538577,205,110,6/24/2021,35040,0,26.6,19.3,34.1,51.5,27.3,90.1
8/9/2020,13,40076,0.0003243837,6/25/2021,35430,0.884070266,210,117,6/25/2021,35040,2160,24.4,17.9,31.9,51.4,34.3,74
8/9/2020,10,40066,0.0002495882,6/26/2021,35430,0.88429092,207,117,6/26/2021,35160,0,25.6,17.2,33,52.7,34.5,76.5
8/9/2020,14,40052,0.0003495456,6/27/2021,35670,0.89059223,204,115,,0,0,26.1,18,34.2,51.7,33.7,77.9
8/9/2020,18,40034,0.0004496178,6/28/2021,34650,0.865514313,204,113,6/28/2021,69660,0,26.8,18.1,34.4,49.4,29.5,86.7
8/9/2020,13,40021,0.0003248295,6/29/2021,35310,0.882286799,210,111,6/29/2021,34920,0,27.3,19.1,35.5,44.4,27.4,72.3
8/9/2020,18,40003,0.0004499663,6/30/2021,35280,0.881933855,207,111,6/30/2021,34920,0,25.2,18,32.4,51.7,34,74
8/9/2020,12,39991,0.0003000675,7/1/2021,34950,0.873946638,206,112,7/1/2021,34560,2160,25,15.9,32.7,48.2,33.2,74.2
8/9/2020,16,39975,0.0004002502,7/2/2021,34980,0.875046904,203,122,7/2/2021,34560,0,25.3,17.8,32.4,52,36.1,76.8
8/9/2020,12,39963,0.0003002778,7/3/2021,34500,0.863298551,205,114,7/3/2021,34200,0,25.8,18.9,33.1,56.9,37.5,99
8/9/2020,18,39945,0.0004506196,7/4/2021,34860,0.872699962,210,107,,0,0,21.6,17.4,26.5,88.2,67.4,99.3
8/9/2020,15,39930,0.0003756574,7/5/2021,34500,0.864012021,207,122,7/5/2021,68670,0,22.8,16.5,29.7,60.8,37.6,97.8
8/9/2020,19,39911,0.0004760592,7/6/2021,34260,0.858409962,211,119,7/6/2021,33810,2160,25.3,17.3,32.2,55.8,34.8,88.6
8/9/2020,18,39893,0.0004512070,7/7/2021,33720,0.845261073,200,113,7/7/2021,33420,0,26.8,18.6,33.7,56.1,35.2,88.4
8/9/2020,22,39871,0.0005517795,7/8/2021,34860,0.874319681,208,108,7/8/2021,34560,0,24.1,17.5,31.1,70.2,43.4,99.3
8/9/2020,26,39845,0.0006525285,7/9/2021,34440,0.864349354,210,117,7/9/2021,34050,0,23,15.7,30.4,65.6,36.2,96.3
8/9/2020,22,39823,0.0005524446,7/10/2021,34260,0.860306858,209,121,7/10/2021,33900,0,24.2,15.7,31.8,60.4,38.9,93.7
8/9/2020,25,39798,0.0006281723,7/11/2021,33960,0.853309212,204,113,,0,0,24.8,18.7,31.3,64.4,41.3,95.9
8/9/2020,23,39775,0.0005782527,7/12/2021,33720,0.847768699,207,116,7/12/2021,66930,0,25.8,17.6,32.6,61.5,44.1,94
8/9/2020,26,39749,0.0006541045,7/13/2021,34200,0.860399004,208,106,7/13/2021,33780,0,24.7,20.2,28.6,64.2,48,86.3
8/9/2020,27,39722,0.0006797241,7/14/2021,33940,0.854438347,207,118,7/14/2021,33540,0,21,15,26.9,68.2,43,90.5
8/9/2020,26,39696,0.0006549778,7/15/2021,34140,0.860036276,210,113,7/15/2021,33690,0,22.4,16.1,29,64.2,42.5,84.3
8/9/2020,25,39671,0.0006301833,7/16/2021,33570,0.846210078,205,116,7/16/2021,33180,0,21.7,16.9,28.8,74.7,46.3,99.3
8/9/2020,28,39643,0.0007063038,7/17/2021,33660,0.849078021,207,114,7/17/2021,33270,0,22.6,18.6,28.1,71,52.5,83.9
8/9/2020,28,39615,0.0007068030,7/18/2021,33420,0.843619841,211,113,,0,0,24.8,18.9,32,64.3,44.1,84.4
8/9/2020,28,39587,0.0007073029,7/19/2021,33270,0.840427413,205,111,7/19/2021,66060,2760,27.3,20.3,33.9,52.4,26.7,83
8/9/2020,67,39520,0.0016953441,7/20/2021,33570,0.84944332,210,109,7/20/2021,33240,0,26.6,18.8,33.6,55.7,37.5,89.5
8/9/2020,57,39463,0.0014443909,7/21/2021,33240,0.842307985,208,112,7/21/2021,32820,0,26.7,19.5,33,57.4,40.4,86.4
8/9/2020,58,39405,0.0014718944,7/22/2021,33840,0.858774267,215,115,7/22/2021,33420,0,26.4,20.8,32.3,59.9,41.1,96
8/9/2020,63,39342,0.0016013421,7/23/2021,33360,0.847948757,207,113,7/23/2021,32910,0,25.6,18.4,32.3,67.6,47,97.3
8/9/2020,48,39294,0.0012215605,7/24/2021,33120,0.842876775,211,109,7/24/2021,32760,0,27,20.1,33.2,63.4,47.5,85
8/9/2020,65,39229,0.0016569375,7/25/2021,33180,0.84580285,208,110,,0,0,26.8,20.9,31.9,60.2,42.3,82.3
8/9/2020,45,39184,0.0011484279,7/26/2021,32970,0.841414863,210,107,7/26/2021,65460,0,25.1,20.6,31.3,67.6,47.2,88.5
8/9/2020,32,39152,0.0008173273,7/27/2021,32610,0.832907642,205,111,7/27/2021,32250,3090,22.4,18.7,29.2,79.6,55.7,94.2
8/9/2020,32,39120,0.0008179959,7/28/2021,32880,0.840490798,210,108,7/28/2021,32430,0,23.7,17.3,32.4,81,52.7,99.3
8/9/2020,31,39089,0.0007930620,7/29/2021,32970,0.843459797,212,109,7/29/2021,32580,0,25.6,18,32.3,72,47.4,99.3
8/9/2020,74,39015,0.0018967064,7/30/2021,32400,0.830449827,209,110,7/30/2021,31950,0,26.5,19.6,33.2,68.6,45.6,94.1
8/9/2020,37,38978,0.0009492534,7/31/2021,32970,0.845861768,208,107,7/31/2021,32550,0,26.4,20.4,33.6,67.9,46.8,88.6
8/9/2020,34,38944,0.0008730485,8/1/2021,32100,0.824260477,211,105,,0,0,23.2,17.4,30.7,82.7,54.9,99.3
8/9/2020,43,38901,0.0011053700,8/2/2021,31920,0.820544459,210,109,8/2/2021,63180,0,21.7,16,29.6,71.6,46.9,99.3
8/9/2020,28,38873,0.0007202943,8/3/2021,31740,0.816505029,215,106,8/3/2021,31320,3000,22.9,15.5,29.4,66.7,40.3,95
8/9/2020,66,38807,0.0017007241,8/4/2021,31680,0.816347566,204,110,8/4/2021,31200,0,21.6,18.2,27.4,80.6,57.4,94.6
8/9/2020,36,38771,0.0009285291,8/5/2021,31500,0.812462923,205,108,8/5/2021,31140,0,23.3,16.3,30.1,68.2,46.4,91.4
8/9/2020,53,38718,0.0013688724,8/6/2021,31770,0.820548582,209,112,8/6/2021,31470,0,23.8,16.2,31.8,66.9,42.7,93.5
8/9/2020,31,38687,0.0008013028,8/7/2021,30240,0.781657921,210,107,8/7/2021,29880,0,25.2,18.9,31.1,66.5,51.8,90.3
8/9/2020,42,38645,0.0010868159,8/8/2021,31560,0.81666451,208,109,,0,0,25.5,18.1,33.6,64.9,44.8,90
8/9/2020,41,38604,0.0010620661,8/9/2021,30810,0.798103823,212,115,8/9/2021,61560,0,24.3,15.8,33.1,57.1,30.5,83.8
8/9/2020,41,38563,0.0010631953,8/10/2021,30780,0.798174416,209,109,8/10/2021,30360,0,24.5,16.6,32.4,64.1,42.7,88.9
8/9/2020,25,38538,0.0006487104,8/11/2021,30300,0.786236961,207,111,8/11/2021,29850,3150,26,18,35.2,63,40.5,91.8
8/9/2020,29,38509,0.0007530707,8/12/2021,30930,0.803188865,210,111,8/12/2021,30510,0,27.3,18.9,35.5,61.7,36.5,89.9
8/9/2020,33,38476,0.0008576775,8/13/2021,30030,0.780486537,206,111,8/13/2021,29610,0,27.6,20.6,36.5,67.2,40.2,89.2
8/9/2020,30,38446,0.0007803152,8/14/2021,30960,0.805285335,208,109,8/14/2021,30540,0,28.7,21.4,36.9,64.1,39.6,91.6
8/9/2020,37,38409,0.0009633159,8/15/2021,30000,0.781066937,211,106,,0,0,28.6,21,36.7,61.1,37.9,92.7
8/9/2020,32,38377,0.0008338328,8/16/2021,29970,0.780936498,210,107,8/16/2021,59190,0,26.9,18.6,35.6,62.8,38.6,97.3
8/9/2020,25,38352,0.0006518565,8/17/2021,30210,0.787703379,208,101,8/17/2021,29760,0,24.6,17.1,31.5,43,30.3,57.5
8/9/2020,35,38317,0.0009134327,8/18/2021,30480,0.795469374,205,106,8/18/2021,30060,2940,23.3,16.2,29.8,48.9,35.5,70.5
8/9/2020,32,38285,0.0008358365,8/19/2021,29850,0.779678725,210,109,8/19/2021,29460,0,22.9,14.3,30.8,54.6,31.3,86.4
8/9/2020,30,38255,0.0007842112,8/20/2021,29730,0.777153313,208,98,8/20/2021,29370,0,24.5,17,32.5,52.9,31.5,75.7
8/9/2020,33,38222,0.0008633771,8/21/2021,30090,0.787242949,209,114,8/21/2021,29700,0,25.6,17.5,34.2,56.3,35.9,84.1
8/9/2020,37,38185,0.0009689669,8/22/2021,29670,0.777006678,205,109,,0,0,26.5,18.1,33.4,59.4,36.9,89.3
8/9/2020,41,38144,0.0010748742,8/23/2021,29700,0.778628356,212,105,8/23/2021,58620,,23.5,17.4,28.4,63.4,45.7,75.7
8/9/2020,27,38117,0.0007083454,8/24/2021,29550,0.775244641,207,109,8/24/2021,29100,2160,23.1,16.5,30.5,56.9,34.7,88.5
8/9/2020,34,38083,0.0008927868,8/25/2021,29670,0.779087782,198,115,8/25/2021,29340,0,23.1,17,30.1,61.4,42,96.6
8/9/2020,32,38051,0.0008409766,8/26/2021,29280,0.769493574,200,109,8/26/2021,28860,0,23,14.2,30.8,57.7,38.1,81.3
8/9/2020,37,38014,0.0009733256,8/27/2021,29550,0.777345189,205,110,8/27/2021,29130,0,19.4,15,23.5,73.6,57.7,89.3
8/9/2020,30,37984,0.0007898062,8/28/2021,29160,0.76769166,207,116,8/28/2021,28740,0,19.6,14.8,26.2,62.1,36,96.1
8/9/2020,39,37945,0.0010278034,8/29/2021,29460,0.776386876,195,111,,0,0,20.1,13.3,27.6,57.7,35,88
8/9/2020,32,37913,0.0008440377,8/30/2021,28590,0.754094901,210,115,8/30/2021,57090,0,20.9,12.8,29.4,56.7,37,82.2
8/9/2020,26,37887,0.0006862512,8/31/2021,28950,0.76411434,208,114,8/31/2021,28530,3180,20.1,13.6,28.3,71.7,47.6,92.9
8/9/2020,34,37853,0.0008982115,9/1/2021,28440,0.751327504,207,114,9/1/2021,28020,0,21.3,14.2,29.6,67.1,40,93.6
8/9/2020,29,37824,0.0007667090,9/2/2021,28470,0.752696701,211,112,9/2/2021,27960,0,21.5,14.8,28.8,57.7,38.5,85.1
8/9/2020,42,37782,0.0011116405,9/3/2021,28320,0.749563284,197,112,9/3/2021,27930,0,20.5,13.1,28.6,57.8,34.4,86.1
8/9/2020,30,37752,0.0007946599,9/4/2021,28320,0.750158932,199,115,9/4/2021,27900,0,20.7,14,28.1,61.9,38.2,91
8/9/2020,26,37726,0.0006891799,9/5/2021,28500,0.755447172,206,113,,0,0,21.4,13.6,29.8,60.7,34,85.5
8/9/2020,28,37698,0.0007427450,9/6/2021,28470,0.755212478,200,113,9/6/2021,55920,0,22.1,14.3,30.3,55,29.6,88.3
8/9/2020,31,37667,0.0008230016,9/7/2021,28890,0.766984363,195,115,9/7/2021,28440,3180,21.4,13.8,29.3,53.3,27.6,83
8/9/2020,35,37632,0.0009300595,9/8/2021,28530,0.758131378,205,114,9/8/2021,28080,0,21.8,14.8,29.4,47.2,29,67.9
8/9/2020,32,37600,0.0008510638,9/9/2021,28490,0.757712766,207,115,9/9/2021,27990,0,20.6,12.2,29.9,52.2,28,77
8/9/2020,46,37554,0.0012249028,9/10/2021,28440,0.757309474,199,111,9/10/2021,27990,0,21.3,14.6,29.4,52.9,33.5,76.3
8/9/2020,30,37524,0.0007994883,9/11/2021,28540,0.760579896,210,115,9/11/2021,28050,0,21.4,15.3,30.6,60.5,41.6,79.5
8/9/2020,37,37487,0.0009870088,9/12/2021,28560,0.761864113,195,118,,0,0,22.3,14.1,31.3,59.9,33.6,92.1
8/9/2020,31,37456,0.0008276378,9/13/2021,28290,0.755286202,199,116,9/13/2021,55890,0,23,14.8,33,57.8,31.1,91
8/9/2020,25,37431,0.0006678956,9/14/2021,28020,0.748577382,197,121,9/14/2021,27480,3510,23.2,14.4,32.1,59,35.8,87.7
8/9/2020,34,37397,0.0009091638,9/15/2021,28350,0.758082199,200,118,9/15/2021,27840,0,23.5,17.5,30.3,67.9,47.2,91.3
8/9/2020,50,37347,0.0013387956,9/16/2021,28260,0.756687284,200,119,9/16/2021,27600,0,21.6,17.2,24.9,78.1,65,99.2
8/9/2020,33,37314,0.0008843866,9/17/2021,28260,0.757356488,198,101,9/17/2021,27690,0,21.8,17.3,28.5,79.2,57.8,99.4
8/9/2020,53,37261,0.0014223988,9/18/2021,27560,0.739647352,196,122,9/18/2021,27180,0,22.1,18.3,27.6,77.3,57.4,98.1
8/9/2020,33,37228,0.0008864296,9/19/2021,28050,0.753465134,204,111,,0,0,19.4,15.1,23.1,87.1,71.9,99.3
8/9/2020,41,37187,0.0011025358,9/20/2021,27690,0.744615054,199,120,9/20/2021,54750,0,19,12.7,25.8,68.8,48,98.8
8/9/2020,42,37145,0.0011307040,9/21/2021,27600,0.743034056,195,108,9/21/2021,27030,3900,18.5,13.6,24.7,64.9,46.7,80.6
8/9/2020,55,37090,0.0014828795,9/22/2021,27480,0.740900512,199,104,9/22/2021,26970,0,18.4,13.2,25.4,64.1,48.3,78
8/9/2020,32,37058,0.0008635113,9/23/2021,27660,0.746397539,200,93,,0,0,17.8,11.7,25.8,73.9,49,93.3
8/9/2020,89,36969,0.0024074224,9/24/2021,27270,0.737645054,197,120,9/24/2021,53850,0,18.6,10.4,27.4,71.7,48.4,97.6
8/9/2020,62,36907,0.0016798981,9/25/2021,27210,0.737258515,200,159,9/25/2021,26610,0,20.3,12.6,27.6,70.1,51.4,92.3
8/9/2020,26,36881,0.0007049700,9/26/2021,26460,0.717442586,195,128,,0,0,18.2,16.3,21.5,92.5,68.2,99.3
8/9/2020,47,36834,0.0012759950,9/27/2021,27330,0.741977521,202,92,9/27/2021,52890,0,18.3,15.4,24.2,88.9,67,99.4
8/9/2020,28,36806,0.0007607455,9/28/2021,26610,0.722979949,198,96,9/28/2021,26130,3780,19.7,13.2,27.5,79,52.6,99.3
8/9/2020,24,36782,0.0006524931,9/29/2021,26070,0.708770594,196,103,9/29/2021,25470,0,20.6,14.7,28.3,70.7,42.2,97.5
8/9/2020,48,36734,0.0013066913,9/30/2021,26910,0.732563837,200,96,9/30/2021,26370,0,19.8,14.8,25.6,64.1,40.3,96
8/9/2020,35,36699,0.0009537045,10/1/2021,26790,0.729992643,199,107,10/1/2021,26280,0,17.7,12.1,24.5,58,37.2,83.1
8/9/2020,32,36667,0.0008727193,10/2/2021,25920,0.706902665,196,91,10/2/2021,25380,0,17.1,10.5,24.1,68.7,46.1,87.6
8/9/2020,36,36631,0.0009827742,10/3/2021,25920,0.70759739,198,105,,0,0,20.2,14.7,25.9,70.6,56.8,89.6
8/9/2020,44,36587,0.0012026129,10/4/2021,26370,0.720747807,200,95,10/4/2021,51360,0,20.7,17.6,25.2,76.5,62.6,99.2
8/9/2020,33,36554,0.0009027740,10/5/2021,25680,0.702522296,197,96,10/5/2021,25320,3510,18.9,14.2,23.9,90.3,55.5,99.3
8/9/2020,28,36526,0.0007665772,10/6/2021,25800,0.706346164,198,105,10/6/2021,25230,0,14.1,11.2,18.6,85.5,47.2,99.3
